acc,val_acc,loss,val_loss,epoch
5.989256169414148e-05,0.00010626239964039996,9.284873008728027,9.224995613098145,0
6.142826896393672e-05,0.00010626239964039996,9.243672370910645,9.222334861755371,1
7.217821257654577e-05,0.00010626239964039996,9.242344856262207,9.222107887268066,2
