acc,val_acc,loss,val_loss,epoch
0.010094200260937214,0.017597053200006485,8.690969467163086,8.39556884765625,0
0.020440256223082542,0.02067866176366806,8.168805122375488,8.405866622924805,1
0.024242665618658066,0.021224142983555794,8.057955741882324,8.477055549621582,2
