acc,val_acc,loss,val_loss,epoch
0.011829548515379429,0.019828563556075096,8.708822250366211,8.420783042907715,0
0.024769414216279984,0.023441484197974205,8.1641206741333,8.449585914611816,1
0.02947942540049553,0.024107396602630615,8.042037963867188,8.539798736572266,2
